Date,Channel,Chain,Depot,SubCat,SKU,UnitsSold,key
01/12/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,1632.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/12/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,1655.016,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/12/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,18096.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/12/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,1848.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/12/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,2160.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/12/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,225.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/12/24,Retail,QuickPick,Uptown Depot,Household,PRD0049,240.0,Retail_QuickPick_Uptown Depot_Household_PRD0049
01/12/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,246078.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/12/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,25785.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/12/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,2655.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/12/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,2925.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/12/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,2970.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/12/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,3105.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/12/24,Retail,SuperShop,West Depot,Produce,PRD0040,31200.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/12/24,Online,FreshMart,North Depot,Pantry,PRD0038,3180.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/12/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,3216.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/12/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,3288.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/12/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,3360.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/12/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,3576.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/12/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,360.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/12/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,3645.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/12/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,450.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/12/24,Online,FreshMart,North Depot,Dairy,PRD0009,46026.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/12/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,480.0,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/12/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,5040.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/12/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,5220.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0023
01/12/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,540.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/12/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,5496.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/12/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,6000.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/12/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,6168.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/12/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,630.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/12/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,744.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/12/24,Retail,QuickPick,South Depot,Bakery,PRD0017,7632.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/12/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,810.0,Retail_QuickPick_Harbor Depot_Frozen Foods_PRD0020
01/12/24,Retail,QuickPick,South Depot,Bakery,PRD0016,840.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/12/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,90.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/12/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,960.0,Retail_QuickPick_Uptown Depot_Household_PRD0027
01/12/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,990.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
