Date,Channel,Chain,Depot,SubCat,SKU,UnitsSold
01/10/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0016,1392
01/10/24,Retail,SuperShop,West Depot,Frozen Foods,PRD0021,1395
01/10/24,Retail,ValueStore,Central Depot,Frozen Foods,PRD0025,1395
01/10/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,1395
01/10/24,Online,DailyNeeds,East Depot,Bakery,PRD0014,13968
01/10/24,Retail,ValueStore,Harbor Depot,Snacks,PRD0005,14085
01/10/24,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0022,14130
01/10/24,Retail,SuperShop,West Depot,Household,PRD0027,1416
01/10/24,Retail,FoodBazaar,Central Depot,Household,PRD0030,1416
01/10/24,Retail,SuperShop,Lakeside Depot,Household,PRD0027,144
01/10/24,Retail,ValueStore,Central Depot,Bakery,PRD0015,144
01/10/24,Retail,ValueStore,Central Depot,Bakery,PRD0016,144
01/10/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,144
01/10/24,Retail,ValueStore,Lakeside Depot,Bakery,PRD0016,144
01/10/24,Retail,ValueStore,Lakeside Depot,Household,PRD0031,144
01/10/24,Retail,ValueStore,Uptown Depot,Personal Care,PRD0024,1440
01/10/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0014,1440
01/10/24,Retail,QuickPick,Downtown Depot,Bakery,PRD0016,1440
01/10/24,Retail,QuickPick,South Depot,Produce,PRD0040,14400
01/10/24,Retail,FoodBazaar,South Depot,Meat,PRD0033,1452
01/10/24,Retail,ValueStore,Harbor Depot,Snacks,PRD0007,14670
01/10/24,Retail,ValueStore,Lakeside Depot,Snacks,PRD0007,1485
01/10/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0026,1485
01/10/24,Retail,ValueStore,Harbor Depot,Snacks,PRD0003,14940
01/10/24,Online,DailyNeeds,East Depot,Bakery,PRD0015,15072
01/10/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,15075
01/10/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0018,1512
01/10/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,1530
01/10/24,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0022,1530
01/10/24,Retail,QuickPick,South Depot,Household,PRD0039,15312
01/10/24,Retail,SuperShop,Lakeside Depot,Household,PRD0031,1536
01/10/24,Retail,ValueStore,Central Depot,Bakery,PRD0018,1536
01/10/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0016,1536
01/10/24,Retail,QuickPick,West Depot,Produce,PRD0019,1536
01/10/24,Retail,FoodBazaar,Lakeside Depot,Produce,PRD0019,15360
01/10/24,Retail,QuickPick,Lakeside Depot,Produce,PRD0019,15360
01/10/24,Retail,QuickPick,South Depot,Frozen Foods,PRD0026,1575
01/10/24,Retail,SuperShop,South Depot,Household,PRD0027,1584
01/10/24,Retail,ValueStore,South Depot,Bakery,PRD0014,1584
01/10/24,Retail,QuickPick,West Depot,Bakery,PRD0015,1584
01/10/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0039,15936
01/10/24,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0022,1620
01/10/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0026,1620
01/10/24,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0023,1620
01/10/24,Retail,ValueStore,Uptown Depot,Household,PRD0028,1632
01/10/24,Retail,SuperShop,Lakeside Depot,Produce,PRD0019,16320
01/10/24,Retail,QuickPick,Uptown Depot,Produce,PRD0019,16320
01/10/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0039,16536
01/10/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0026,1665
01/10/24,Retail,QuickPick,South Depot,Frozen Foods,PRD0025,1665
01/10/24,Retail,ValueStore,South Depot,Household,PRD0027,168
01/10/24,Retail,ValueStore,Lakeside Depot,Household,PRD0030,168
01/10/24,Retail,ValueStore,Lakeside Depot,Household,PRD0028,168
01/10/24,Retail,QuickPick,Uptown Depot,Household,PRD0046,168
01/10/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0017,1704
01/10/24,Retail,FoodBazaar,West Depot,Household,PRD0027,1704
01/10/24,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0026,1710
01/10/24,Retail,SuperShop,South Depot,Household,PRD0039,17112
01/10/24,Retail,QuickPick,Harbor Depot,Bakery,PRD0018,17160
01/10/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,1728
01/10/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0017,17496
01/10/24,Retail,FoodBazaar,Central Depot,Household,PRD0031,1752
01/10/24,Retail,SuperShop,Uptown Depot,Household,PRD0039,17589
01/10/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,17856
01/10/24,Retail,FoodBazaar,West Depot,Meat,PRD0033,180
01/10/24,Retail,QuickPick,South Depot,Frozen Foods,PRD0020,180
01/10/24,Retail,QuickPick,West Depot,Frozen Foods,PRD0023,180
01/10/24,Retail,ValueStore,Lakeside Depot,Snacks,PRD0003,1800
01/10/24,Retail,SuperShop,Harbor Depot,Household,PRD0031,18144
01/10/24,Retail,SuperShop,Lakeside Depot,Bakery,PRD0017,1824
01/10/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0018,18528
01/10/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0015,18696
01/10/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0014,1872
01/10/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0023,1890
01/10/24,Retail,SuperShop,Central Depot,Bakery,PRD0016,192
01/10/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0016,192
01/10/24,Retail,QuickPick,Uptown Depot,Household,PRD0047,192
01/10/24,Retail,QuickPick,West Depot,Bakery,PRD0016,192
01/10/24,Retail,FoodBazaar,Central Depot,Household,PRD0039,1944
01/10/24,Retail,SuperShop,West Depot,Household,PRD0028,1968
01/10/24,Retail,QuickPick,Uptown Depot,Household,PRD0031,1968
01/10/24,Retail,ValueStore,West Depot,Snacks,PRD0007,1980
01/10/24,Retail,QuickPick,Lakeside Depot,Produce,PRD0040,19800
01/10/24,Online,DailyNeeds,East Depot,Confectionery,PRD0042,20064
01/10/24,Retail,SuperShop,South Depot,Bakery,PRD0016,2016
01/10/24,Retail,ValueStore,Uptown Depot,Household,PRD0031,2040
01/10/24,Retail,FoodBazaar,Lakeside Depot,Household,PRD0028,2040
01/10/24,Online,FreshMart,North Depot,Seafood,PRD0029,204240
01/10/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,2070
01/10/24,Retail,ValueStore,West Depot,Snacks,PRD0004,2070
01/10/24,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0021,2070
01/10/24,Retail,ValueStore,West Depot,Personal Care,PRD0024,2112
01/10/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,2115
01/10/24,Online,FreshMart,North Depot,Dairy,PRD0011,213216
01/10/24,Retail,ValueStore,South Depot,Household,PRD0028,216
01/10/24,Retail,FoodBazaar,South Depot,Household,PRD0046,216
01/10/24,Retail,FoodBazaar,South Depot,Household,PRD0047,216
01/10/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,2160
01/10/24,Retail,SuperShop,Harbor Depot,Household,PRD0028,21744
01/10/24,Retail,SuperShop,West Depot,Bakery,PRD0015,2184
01/10/24,Retail,QuickPick,Harbor Depot,Household,PRD0027,2184
01/10/24,Retail,ValueStore,Central Depot,Snacks,PRD0004,2205
01/10/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0025,2205
01/10/24,Retail,SuperShop,Central Depot,Household,PRD0039,2208
01/10/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0016,2208
01/10/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,22104
01/10/24,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0020,225
01/10/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0020,225
01/10/24,Retail,QuickPick,Harbor Depot,Bakery,PRD0016,2256
01/10/24,Retail,FoodBazaar,Lakeside Depot,Household,PRD0031,2280
01/10/24,Retail,QuickPick,South Depot,Bakery,PRD0017,2280
01/10/24,Retail,QuickPick,Downtown Depot,Bakery,PRD0014,2280
01/10/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0021,2295
01/10/24,Retail,QuickPick,South Depot,Bakery,PRD0018,23232
01/10/24,Retail,QuickPick,South Depot,Frozen Foods,PRD0023,2340
01/10/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0014,2352
01/10/24,Retail,FoodBazaar,West Depot,Household,PRD0028,2352
01/10/24,Retail,SuperShop,Central Depot,Frozen Foods,PRD0022,2385
01/10/24,Retail,ValueStore,South Depot,Bakery,PRD0017,240
01/10/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0017,240
01/10/24,Retail,FoodBazaar,Downtown Depot,Produce,PRD0019,24000
01/10/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0026,2430
01/10/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0022,2430
01/10/24,Retail,ValueStore,West Depot,Meat,PRD0033,2460
01/10/24,Retail,QuickPick,Harbor Depot,Produce,PRD0040,24600
01/10/24,Retail,FoodBazaar,Downtown Depot,Meat,PRD0033,252
01/10/24,Retail,FoodBazaar,Uptown Depot,Meat,PRD0033,2520
01/10/24,Retail,FoodBazaar,Lakeside Depot,Household,PRD0030,2520
01/10/24,Retail,ValueStore,Central Depot,Snacks,PRD0005,2565
01/10/24,Retail,FoodBazaar,Downtown Depot,Household,PRD0028,2568
01/10/24,Retail,ValueStore,West Depot,Snacks,PRD0005,2610
01/10/24,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0023,2610
01/10/24,Retail,SuperShop,Central Depot,Bakery,PRD0014,2616
01/10/24,Retail,ValueStore,Central Depot,Bakery,PRD0017,264
01/10/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0046,264
01/10/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0047,264
01/10/24,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0017,2664
01/10/24,Retail,SuperShop,Central Depot,Frozen Foods,PRD0020,270
01/10/24,Retail,QuickPick,West Depot,Frozen Foods,PRD0025,270
01/10/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,270
01/10/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,2734.99992
01/10/24,Retail,ValueStore,West Depot,Snacks,PRD0003,2745
01/10/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,2745
01/10/24,Retail,SuperShop,South Depot,Produce,PRD0040,27600
01/10/24,Retail,SuperShop,West Depot,Produce,PRD0019,27840
01/10/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0018,2807.0016
01/10/24,Retail,FoodBazaar,Downtown Depot,Household,PRD0027,2808
01/10/24,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0014,2832
01/10/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,2832
01/10/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0020,2835
01/10/24,Online,DailyNeeds,East Depot,Pantry,PRD0036,28710
01/10/24,Retail,ValueStore,West Depot,Bakery,PRD0015,288
01/10/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,28980
01/10/24,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0015,2904
01/10/24,Retail,ValueStore,Central Depot,Snacks,PRD0003,2925
01/10/24,Retail,QuickPick,Uptown Depot,Household,PRD0030,2952
01/10/24,Online,FreshMart,North Depot,Pantry,PRD0034,300
01/10/24,Retail,FoodBazaar,West Depot,Bakery,PRD0015,3000
01/10/24,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0022,3015
01/10/24,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0021,3015
01/10/24,Retail,FoodBazaar,Lakeside Depot,Household,PRD0027,3024
01/10/24,Retail,FoodBazaar,West Depot,Bakery,PRD0018,3024
01/10/24,Retail,FoodBazaar,Harbor Depot,Produce,PRD0019,30240
01/10/24,Retail,SuperShop,Central Depot,Bakery,PRD0018,3048
01/10/24,Retail,FoodBazaar,South Depot,Bakery,PRD0017,3048
01/10/24,Retail,FoodBazaar,Downtown Depot,Household,PRD0031,3072
01/10/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0023,3105
01/10/24,Retail,ValueStore,Central Depot,Bakery,PRD0014,312
01/10/24,Retail,ValueStore,South Depot,Bakery,PRD0016,312
01/10/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0016,312
01/10/24,Retail,ValueStore,Uptown Depot,Bakery,PRD0018,3120
01/10/24,Retail,ValueStore,Central Depot,Frozen Foods,PRD0020,315
01/10/24,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0025,315
01/10/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0025,315
01/10/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0026,315
01/10/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0021,315
01/10/24,Retail,SuperShop,West Depot,Household,PRD0031,3168
01/10/24,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0023,3240
01/10/24,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0021,3240
01/10/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0004,3240
01/10/24,Retail,FoodBazaar,Harbor Depot,Produce,PRD0040,32400
01/10/24,Online,DailyNeeds,East Depot,Snacks,PRD0006,32670
01/10/24,Online,DailyNeeds,East Depot,Bakery,PRD0018,33264
01/10/24,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0023,3330
01/10/24,Retail,SuperShop,Lakeside Depot,Bakery,PRD0016,336
01/10/24,Retail,ValueStore,South Depot,Household,PRD0039,336
01/10/24,Retail,FoodBazaar,West Depot,Household,PRD0031,3360
01/10/24,Retail,ValueStore,Uptown Depot,Produce,PRD0019,33600
01/10/24,Retail,ValueStore,Harbor Depot,Produce,PRD0019,33600
01/10/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,3375
01/10/24,Retail,QuickPick,Uptown Depot,Produce,PRD0040,34200
01/10/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0030,3432
01/10/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0018,3432
01/10/24,Retail,QuickPick,Uptown Depot,Household,PRD0028,3432
01/10/24,Retail,QuickPick,South Depot,Bakery,PRD0016,3456
01/10/24,Retail,SuperShop,Lakeside Depot,Household,PRD0039,3480
01/10/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0014,3504
01/10/24,Online,DailyNeeds,East Depot,Snacks,PRD0007,35100
01/10/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0014,3528
01/10/24,Retail,QuickPick,South Depot,Household,PRD0027,3552
01/10/24,Retail,FoodBazaar,Central Depot,Meat,PRD0033,36
01/10/24,Retail,ValueStore,Lakeside Depot,Snacks,PRD0005,360
01/10/24,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0020,360
01/10/24,Retail,QuickPick,West Depot,Bakery,PRD0014,360
01/10/24,Retail,ValueStore,Central Depot,Snacks,PRD0007,3600
01/10/24,Retail,SuperShop,Lakeside Depot,Bakery,PRD0018,3624
01/10/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0020,3645
01/10/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,3648
01/10/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0015,3672
01/10/24,Retail,QuickPick,West Depot,Bakery,PRD0018,3672
01/10/24,Online,FreshMart,North Depot,Pantry,PRD0036,3750
01/10/24,Retail,SuperShop,West Depot,Bakery,PRD0018,3768
01/10/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,38205
01/10/24,Retail,ValueStore,South Depot,Bakery,PRD0018,3838.00008
01/10/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0014,3864
01/10/24,Online,FreshMart,North Depot,Dairy,PRD0013,38640
01/10/24,Online,FreshMart,North Depot,Pantry,PRD0038,3900
01/10/24,Retail,ValueStore,Central Depot,Frozen Foods,PRD0022,3915
01/10/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0017,3936
01/10/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0015,3936
01/10/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0023,3960
01/10/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0021,4005
01/10/24,Retail,ValueStore,South Depot,Snacks,PRD0004,4005
01/10/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0025,4005
01/10/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,40272
01/10/24,Retail,FoodBazaar,South Depot,Household,PRD0027,4032
01/10/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,405
01/10/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0025,405
01/10/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0021,405
01/10/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,4050
01/10/24,Retail,QuickPick,Harbor Depot,Produce,PRD0019,4080
01/10/24,Online,FreshMart,North Depot,Dairy,PRD0009,41280
01/10/24,Retail,ValueStore,Central Depot,Frozen Foods,PRD0021,4140
01/10/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0007,4140
01/10/24,Online,FreshMart,North Depot,Beverages,PRD0001,416952
01/10/24,Retail,FoodBazaar,South Depot,Bakery,PRD0015,4176
01/10/24,Retail,SuperShop,Lakeside Depot,Produce,PRD0040,4200
01/10/24,Retail,FoodBazaar,West Depot,Produce,PRD0040,4200
01/10/24,Retail,SuperShop,South Depot,Produce,PRD0019,42720
01/10/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,4296
01/10/24,Retail,QuickPick,Harbor Depot,Household,PRD0047,432
01/10/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,434214
01/10/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0003,4455
01/10/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,4464
01/10/24,Retail,SuperShop,Harbor Depot,Household,PRD0039,44736
01/10/24,Online,DailyNeeds,East Depot,Dairy,PRD0013,447984
01/10/24,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0026,45
01/10/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0020,450
01/10/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0022,4500
01/10/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0016,4512
01/10/24,Retail,QuickPick,South Depot,Household,PRD0031,4512
01/10/24,Retail,ValueStore,South Depot,Snacks,PRD0003,4590
01/10/24,Retail,SuperShop,South Depot,Bakery,PRD0017,4632
01/10/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0027,4632
01/10/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0022,4635
01/10/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,4680
01/10/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0022,4725
01/10/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0014,48
01/10/24,Retail,ValueStore,Lakeside Depot,Bakery,PRD0017,48
01/10/24,Retail,ValueStore,Lakeside Depot,Produce,PRD0019,48000
01/10/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0005,4905
01/10/24,Retail,QuickPick,Downtown Depot,Bakery,PRD0017,4920
01/10/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0017,4920
01/10/24,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0023,495
01/10/24,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0021,495
01/10/24,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0020,495
01/10/24,Retail,QuickPick,West Depot,Frozen Foods,PRD0026,495
01/10/24,Retail,QuickPick,Harbor Depot,Household,PRD0028,4968
01/10/24,Retail,FoodBazaar,South Depot,Bakery,PRD0014,4992
01/10/24,Retail,SuperShop,West Depot,Frozen Foods,PRD0022,4995
01/10/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0022,4995
01/10/24,Retail,SuperShop,Uptown Depot,Produce,PRD0040,51600
01/10/24,Retail,FoodBazaar,Uptown Depot,Produce,PRD0040,51600
01/10/24,Retail,QuickPick,Downtown Depot,Bakery,PRD0018,5208
01/10/24,Online,DailyNeeds,East Depot,Dairy,PRD0045,525798
01/10/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0022,5265
01/10/24,Retail,QuickPick,South Depot,Household,PRD0046,528
01/10/24,Retail,QuickPick,South Depot,Household,PRD0047,528
01/10/24,Retail,QuickPick,Harbor Depot,Household,PRD0046,528
01/10/24,Retail,ValueStore,Central Depot,Produce,PRD0019,5280
01/10/24,Retail,ValueStore,South Depot,Snacks,PRD0005,5310
01/10/24,Retail,FoodBazaar,South Depot,Produce,PRD0019,53280
01/10/24,Online,DailyNeeds,East Depot,Snacks,PRD0002,53505
01/10/24,Online,DailyNeeds,East Depot,Pantry,PRD0037,535620
01/10/24,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0023,540
01/10/24,Retail,FoodBazaar,Downtown Depot,Produce,PRD0040,55200
01/10/24,Retail,FoodBazaar,West Depot,Household,PRD0030,5664
01/10/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0018,5688
01/10/24,Retail,FoodBazaar,South Depot,Household,PRD0028,5784
01/10/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0023,585
01/10/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0026,585
01/10/24,Online,DailyNeeds,East Depot,Pantry,PRD0043,58800
01/10/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0021,5985
01/10/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0017,600
01/10/24,Retail,QuickPick,West Depot,Produce,PRD0040,600
01/10/24,Retail,FoodBazaar,Central Depot,Produce,PRD0040,6000
01/10/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0023,6030
01/10/24,Online,DailyNeeds,East Depot,Dairy,PRD0012,603504
01/10/24,Retail,ValueStore,Downtown Depot,Personal Care,PRD0024,624
01/10/24,Retail,SuperShop,Uptown Depot,Household,PRD0031,6240
01/10/24,Retail,FoodBazaar,Uptown Depot,Produce,PRD0019,6240
01/10/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0021,6255
01/10/24,Retail,SuperShop,Uptown Depot,Household,PRD0028,6264
01/10/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0020,630
01/10/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0023,630
01/10/24,Retail,QuickPick,Harbor Depot,Bakery,PRD0014,6336
01/10/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0022,63360
01/10/24,Retail,ValueStore,South Depot,Snacks,PRD0007,6345
01/10/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,6408
01/10/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0017,6456
01/10/24,Retail,ValueStore,Uptown Depot,Bakery,PRD0016,648
01/10/24,Retail,ValueStore,West Depot,Bakery,PRD0014,648
01/10/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0025,6480
01/10/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0027,6576
01/10/24,Retail,SuperShop,Central Depot,Produce,PRD0040,6600
01/10/24,Online,DailyNeeds,East Depot,Dairy,PRD0009,662040
01/10/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,6624
01/10/24,Retail,SuperShop,Central Depot,Produce,PRD0019,6720
01/10/24,Retail,ValueStore,Downtown Depot,Snacks,PRD0003,675
01/10/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,675
01/10/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,675
01/10/24,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0021,675
01/10/24,Retail,SuperShop,South Depot,Bakery,PRD0014,6840
01/10/24,Online,DailyNeeds,East Depot,Dairy,PRD0011,686394
01/10/24,Online,DailyNeeds,East Depot,Pantry,PRD0035,68820
01/10/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,6888
01/10/24,Retail,ValueStore,West Depot,Bakery,PRD0016,696
01/10/24,Retail,ValueStore,West Depot,Bakery,PRD0017,696
01/10/24,Retail,FoodBazaar,West Depot,Bakery,PRD0017,696
01/10/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0015,6960
01/10/24,Retail,QuickPick,Harbor Depot,Household,PRD0030,6960
01/10/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0028,7056
01/10/24,Retail,SuperShop,South Depot,Bakery,PRD0015,7080
01/10/24,Retail,SuperShop,Uptown Depot,Produce,PRD0019,71040
01/10/24,Retail,SuperShop,Harbor Depot,Produce,PRD0019,71040
01/10/24,Retail,FoodBazaar,Lakeside Depot,Household,PRD0039,7128
01/10/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,7128
01/10/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0015,7152
01/10/24,Online,DailyNeeds,East Depot,Snacks,PRD0003,7155
01/10/24,Retail,SuperShop,Uptown Depot,Household,PRD0027,72
01/10/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0046,72
01/10/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0047,72
01/10/24,Retail,SuperShop,Central Depot,Household,PRD0028,720
01/10/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,720
01/10/24,Retail,SuperShop,West Depot,Frozen Foods,PRD0023,720
01/10/24,Retail,SuperShop,West Depot,Bakery,PRD0016,720
01/10/24,Retail,ValueStore,Uptown Depot,Household,PRD0027,720
01/10/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0026,720
01/10/24,Retail,SuperShop,Harbor Depot,Produce,PRD0040,7200
01/10/24,Retail,QuickPick,South Depot,Produce,PRD0019,7200
01/10/24,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0022,7245
01/10/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0014,7320
01/10/24,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0022,7335
01/10/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0031,7416
01/10/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0015,744
01/10/24,Online,DailyNeeds,East Depot,Dairy,PRD0010,751680
